project_id,Activity ID,Activity Name,Predecessors,Predecessor Details,Successors
The Big -P.01-UP-20-April-26,E-SUB-B04-7TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (7th),"E-DR-1000, E-SUB-B04-7TH-1000","E-DR-1000: FS 148, E-SUB-B04-7TH-1000: SS 3","E-APP-B04-7TH-1010, E-APP-B04-7TH-1010, E-SUB-B04-7TH-1020"
The Big -P.01-UP-20-April-26,E-SUB-B01-7TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (7th),E-DR-1000,E-DR-1000: FS 95,"E-APP-B01-7TH-1000, E-APP-B01-7TH-1000, E-SUB-B01-7TH-1010"
The Big -P.01-UP-20-April-26,E-SUB-B01-7TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (7th),"E-DR-1000, E-SUB-B01-7TH-1020","E-DR-1000: FS 106, E-SUB-B01-7TH-1020: SS 3","E-APP-B01-7TH-1030, E-APP-B01-7TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B01-7TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (7th),"E-DR-1000, E-SUB-B01-7TH-1010","E-DR-1000: FS 102, E-SUB-B01-7TH-1010: SS 3","E-APP-B01-7TH-1020, E-APP-B01-7TH-1020, E-SUB-B01-7TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B01-7TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (7th),"E-DR-1000, E-SUB-B01-7TH-1000","E-DR-1000: FS 99, E-SUB-B01-7TH-1000: SS 3","E-APP-B01-7TH-1010, E-APP-B01-7TH-1010, E-SUB-B01-7TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B01-7TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (7th),"E-SUB-B01-7TH-1000, E-SUB-B01-7TH-1000","E-SUB-B01-7TH-1000: SS 12, E-SUB-B01-7TH-1000: FF 10","CON-B01-7TH-1010, CON-B01-7TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B01-7TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B01) (7th),"E-SUB-B01-7TH-1030, E-SUB-B01-7TH-1030","E-SUB-B01-7TH-1030: SS 12, E-SUB-B01-7TH-1030: FF 10","CON-B01-7TH-1040, CON-B01-7TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B01-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B01) (7th),"E-SUB-B01-7TH-1020, E-SUB-B01-7TH-1020","E-SUB-B01-7TH-1020: SS 12, E-SUB-B01-7TH-1020: FF 10","CON-B01-7TH-1040, CON-B01-7TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B01-7TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B01) (7th),"E-SUB-B01-7TH-1010, E-SUB-B01-7TH-1010","E-SUB-B01-7TH-1010: SS 12, E-SUB-B01-7TH-1010: FF 10","CON-B01-7TH-1040, CON-B01-7TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (7th),"E-SUB-B04-7TH-1000, E-SUB-B04-7TH-1000","E-SUB-B04-7TH-1000: SS 12, E-SUB-B04-7TH-1000: FF 10","CON-B04-7TH-1010, CON-B04-7TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (7th),"E-SUB-B04-7TH-1030, E-SUB-B04-7TH-1030","E-SUB-B04-7TH-1030: SS 12, E-SUB-B04-7TH-1030: FF 10","CON-B04-7TH-1040, CON-B04-7TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (7th),"E-SUB-B04-7TH-1020, E-SUB-B04-7TH-1020","E-SUB-B04-7TH-1020: SS 12, E-SUB-B04-7TH-1020: FF 10","CON-B04-7TH-1040, CON-B04-7TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (7th),"E-SUB-B04-7TH-1010, E-SUB-B04-7TH-1010","E-SUB-B04-7TH-1010: SS 12, E-SUB-B04-7TH-1010: FF 10","CON-B04-7TH-1040, CON-B04-7TH-1050"
The Big -P.01-UP-20-April-26,AB-SUB-B04-7TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),CON-B04-7TH-1030,CON-B04-7TH-1030: FS,"AB-APP-B04-7TH-1000, AB-APP-B04-7TH-1000"
The Big -P.01-UP-20-April-26,AB-SUB-B04-7TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B04) (7th),CON-B04-7TH-1060,CON-B04-7TH-1060: FS,"AB-APP-B04-7TH-1010, AB-APP-B04-7TH-1010"
The Big -P.01-UP-20-April-26,AB-SUB-B04-7TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),CON-B04-7TH-1060,CON-B04-7TH-1060: FS,"AB-APP-B04-7TH-1020, AB-APP-B04-7TH-1020"
The Big -P.01-UP-20-April-26,AB-SUB-B04-7TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),CON-B04-7TH-1060,CON-B04-7TH-1060: FS,"AB-APP-B04-7TH-1030, AB-APP-B04-7TH-1030"
The Big -P.01-UP-20-April-26,AB-SUB-B01-7TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),CON-B01-7TH-1030,CON-B01-7TH-1030: FS,"AB-APP-B01-7TH-1000, AB-APP-B01-7TH-1000"
The Big -P.01-UP-20-April-26,AB-SUB-B01-7TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),CON-B01-7TH-1060,CON-B01-7TH-1060: FS,"AB-APP-B01-7TH-1010, AB-APP-B01-7TH-1010"
The Big -P.01-UP-20-April-26,AB-SUB-B01-7TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),CON-B01-7TH-1060,CON-B01-7TH-1060: FS,"AB-APP-B01-7TH-1020, AB-APP-B01-7TH-1020"
The Big -P.01-UP-20-April-26,AB-SUB-B01-7TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),CON-B01-7TH-1060,CON-B01-7TH-1060: FS,"AB-APP-B01-7TH-1030, AB-APP-B01-7TH-1030"
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),"AB-SUB-B01-7TH-1000, AB-SUB-B01-7TH-1000","AB-SUB-B01-7TH-1000: SS 12, AB-SUB-B01-7TH-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),"AB-SUB-B01-7TH-1010, AB-SUB-B01-7TH-1010","AB-SUB-B01-7TH-1010: SS 12, AB-SUB-B01-7TH-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),"AB-SUB-B01-7TH-1020, AB-SUB-B01-7TH-1020","AB-SUB-B01-7TH-1020: SS 12, AB-SUB-B01-7TH-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),"AB-SUB-B01-7TH-1030, AB-SUB-B01-7TH-1030","AB-SUB-B01-7TH-1030: SS 12, AB-SUB-B01-7TH-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),"AB-SUB-B04-7TH-1000, AB-SUB-B04-7TH-1000","AB-SUB-B04-7TH-1000: SS 12, AB-SUB-B04-7TH-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),"AB-SUB-B04-7TH-1010, AB-SUB-B04-7TH-1010","AB-SUB-B04-7TH-1010: SS 12, AB-SUB-B04-7TH-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),"AB-SUB-B04-7TH-1020, AB-SUB-B04-7TH-1020","AB-SUB-B04-7TH-1020: SS 12, AB-SUB-B04-7TH-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-7TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (7th),"AB-SUB-B04-7TH-1030, AB-SUB-B04-7TH-1030","AB-SUB-B04-7TH-1030: SS 12, AB-SUB-B04-7TH-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,E-SUB-B04-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (8th),E-DR-1000,E-DR-1000: FS 160,"E-APP-B04-8TH-1000, E-APP-B04-8TH-1000, E-SUB-B04-8TH-1010"
The Big -P.01-UP-20-April-26,E-SUB-B04-8TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (8th),"E-DR-1000, E-SUB-B04-8TH-1020","E-DR-1000: FS 170, E-SUB-B04-8TH-1020: SS 3","E-APP-B04-8TH-1030, E-APP-B04-8TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B04-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (8th),"E-DR-1000, E-SUB-B04-8TH-1010","E-DR-1000: FS 167, E-SUB-B04-8TH-1010: SS 3","E-APP-B04-8TH-1020, E-APP-B04-8TH-1020, E-SUB-B04-8TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B04-8TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (8th),"E-DR-1000, E-SUB-B04-8TH-1000","E-DR-1000: FS 163, E-SUB-B04-8TH-1000: SS 3","E-APP-B04-8TH-1010, E-APP-B04-8TH-1010, E-SUB-B04-8TH-1020"
The Big -P.01-UP-20-April-26,E-SUB-B01-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (8th),E-DR-1000,E-DR-1000: FS 110,"E-APP-B01-8TH-1000, E-APP-B01-8TH-1000, E-SUB-B01-8TH-1010"
The Big -P.01-UP-20-April-26,E-SUB-B01-8TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (8th),"E-DR-1000, E-SUB-B01-8TH-1020","E-DR-1000: FS 120, E-SUB-B01-8TH-1020: SS 3","E-APP-B01-8TH-1030, E-APP-B01-8TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B01-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (8th),"E-DR-1000, E-SUB-B01-8TH-1010","E-DR-1000: FS 117, E-SUB-B01-8TH-1010: SS 3","E-APP-B01-8TH-1020, E-APP-B01-8TH-1020, E-SUB-B01-8TH-1030"
The Big -P.01-UP-20-April-26,E-SUB-B01-8TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (8th),"E-DR-1000, E-SUB-B01-8TH-1000","E-DR-1000: FS 113, E-SUB-B01-8TH-1000: SS 3","E-APP-B01-8TH-1010, E-APP-B01-8TH-1010, E-SUB-B01-8TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B01-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (8th),"E-SUB-B01-8TH-1000, E-SUB-B01-8TH-1000","E-SUB-B01-8TH-1000: SS 12, E-SUB-B01-8TH-1000: FF 10","CON-B01-8TH-1010, CON-B01-8TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B01-8TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B01) (8th),"E-SUB-B01-8TH-1030, E-SUB-B01-8TH-1030","E-SUB-B01-8TH-1030: SS 12, E-SUB-B01-8TH-1030: FF 10","CON-B01-8TH-1040, CON-B01-8TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B01-8TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B01) (8th),"E-SUB-B01-8TH-1020, E-SUB-B01-8TH-1020","E-SUB-B01-8TH-1020: SS 12, E-SUB-B01-8TH-1020: FF 10","CON-B01-8TH-1040, CON-B01-8TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B01-8TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B01) (8th),"E-SUB-B01-8TH-1010, E-SUB-B01-8TH-1010","E-SUB-B01-8TH-1010: SS 12, E-SUB-B01-8TH-1010: FF 10","CON-B01-8TH-1040, CON-B01-8TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (8th),"E-SUB-B04-8TH-1000, E-SUB-B04-8TH-1000","E-SUB-B04-8TH-1000: SS 12, E-SUB-B04-8TH-1000: FF 10","CON-B04-8TH-1010, CON-B04-8TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B04-8TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (8th),"E-SUB-B04-8TH-1030, E-SUB-B04-8TH-1030","E-SUB-B04-8TH-1030: SS 12, E-SUB-B04-8TH-1030: FF 10","CON-B04-8TH-1040, CON-B04-8TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-8TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (8th),"E-SUB-B04-8TH-1020, E-SUB-B04-8TH-1020","E-SUB-B04-8TH-1020: SS 12, E-SUB-B04-8TH-1020: FF 10","CON-B04-8TH-1040, CON-B04-8TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-8TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (8th),"E-SUB-B04-8TH-1010, E-SUB-B04-8TH-1010","E-SUB-B04-8TH-1010: SS 12, E-SUB-B04-8TH-1010: FF 10","CON-B04-8TH-1040, CON-B04-8TH-1050"
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),CON-B04-8TH-1030,CON-B04-8TH-1030: FS,"AB-APP-B04-8TH-1000, AB-APP-B04-8TH-1000"
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),CON-B04-8TH-1060,CON-B04-8TH-1060: FS,"AB-APP-B04-8TH-1010, AB-APP-B04-8TH-1010"
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),CON-B04-8TH-1060,CON-B04-8TH-1060: FS,"AB-APP-B04-8TH-1020, AB-APP-B04-8TH-1020"
The Big -P.01-UP-20-April-26,AB-SUB-B04-8TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),CON-B04-8TH-1060,CON-B04-8TH-1060: FS,"AB-APP-B04-8TH-1030, AB-APP-B04-8TH-1030"
The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),CON-B01-8TH-1030,CON-B01-8TH-1030: FS,"AB-APP-B01-8TH-1000, AB-APP-B01-8TH-1000"
The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),CON-B01-8TH-1060,CON-B01-8TH-1060: FS,"AB-APP-B01-8TH-1010, AB-APP-B01-8TH-1010"
The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),CON-B01-8TH-1060,CON-B01-8TH-1060: FS,"AB-APP-B01-8TH-1020, AB-APP-B01-8TH-1020"
The Big -P.01-UP-20-April-26,AB-SUB-B01-8TH-1030,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),CON-B01-8TH-1060,CON-B01-8TH-1060: FS,"AB-APP-B01-8TH-1030, AB-APP-B01-8TH-1030"
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),"AB-SUB-B01-8TH-1000, AB-SUB-B01-8TH-1000","AB-SUB-B01-8TH-1000: SS 12, AB-SUB-B01-8TH-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),"AB-SUB-B01-8TH-1010, AB-SUB-B01-8TH-1010","AB-SUB-B01-8TH-1010: SS 12, AB-SUB-B01-8TH-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),"AB-SUB-B01-8TH-1020, AB-SUB-B01-8TH-1020","AB-SUB-B01-8TH-1020: SS 12, AB-SUB-B01-8TH-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),"AB-SUB-B01-8TH-1030, AB-SUB-B01-8TH-1030","AB-SUB-B01-8TH-1030: SS 12, AB-SUB-B01-8TH-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),"AB-SUB-B04-8TH-1000, AB-SUB-B04-8TH-1000","AB-SUB-B04-8TH-1000: SS 12, AB-SUB-B04-8TH-1000: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-8TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),"AB-SUB-B04-8TH-1010, AB-SUB-B04-8TH-1010","AB-SUB-B04-8TH-1010: SS 12, AB-SUB-B04-8TH-1010: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-8TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),"AB-SUB-B04-8TH-1020, AB-SUB-B04-8TH-1020","AB-SUB-B04-8TH-1020: SS 12, AB-SUB-B04-8TH-1020: FF 6",HO-1050
The Big -P.01-UP-20-April-26,AB-APP-B04-8TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),"AB-SUB-B04-8TH-1030, AB-SUB-B04-8TH-1030","AB-SUB-B04-8TH-1030: SS 12, AB-SUB-B04-8TH-1030: FF 6",HO-1050
The Big -P.01-UP-20-April-26,CON-B01-9TH-1010,"RFT for Walls, Col. & Cores (B01) (RF)","CON-B01-9TH-1000, E-APP-B01-RF-1000, P-MDEL-1200","CON-B01-9TH-1000: FS, E-APP-B01-RF-1000: FS, P-MDEL-1200: FS",CON-B01-9TH-1020
The Big -P.01-UP-20-April-26,CON-B01-9TH-1050,"RFT for Slabs, Beams  (B01) (RF)","CON-B01-9TH-1040, CON-B01-9TH-1040, E-APP-B01-RF-1010, E-APP-B01-RF-1020, P-MDEL-1200","CON-B01-9TH-1040: SS 1, CON-B01-9TH-1040: FF, E-APP-B01-RF-1010: FS, E-APP-B01-RF-1020: FS, P-MDEL-1200: FS",CON-B01-9TH-1060
The Big -P.01-UP-20-April-26,CON-B02-RF-1010,"RFT for Walls, Col. & Cores (B02) (RF)","CON-B02-RF-1000, E-APP-B02-RF-1000, P-MDEL-1200","CON-B02-RF-1000: FS, E-APP-B02-RF-1000: FS, P-MDEL-1200: FS",CON-B02-RF-1020
The Big -P.01-UP-20-April-26,CON-B02-RF-1050,"RFT for Slabs, Beams  (B02) (RF)","CON-B02-RF-1040, E-APP-B02-RF-1010, E-APP-B02-RF-1020, P-MDEL-1200","CON-B02-RF-1040: FS, E-APP-B02-RF-1010: FS, E-APP-B02-RF-1020: FS, P-MDEL-1200: FS",CON-B02-RF-1060
The Big -P.01-UP-20-April-26,CON-B04-RF-1010,"RFT for Walls, Col. & Cores (B04) (RF)","CON-B04-RF-1000, E-APP-B04-RF-1000, P-MDEL-1200","CON-B04-RF-1000: FS, E-APP-B04-RF-1000: FS, P-MDEL-1200: FS",CON-B04-RF-1020
The Big -P.01-UP-20-April-26,CON-B04-RF-1050,"RFT for Slabs, Beams  (B04) (RF)","CON-B04-RF-1040, E-APP-B04-RF-1010, E-APP-B04-RF-1020, P-MDEL-1200","CON-B04-RF-1040: FS, E-APP-B04-RF-1010: FS, E-APP-B04-RF-1020: FS, P-MDEL-1200: FS",CON-B04-RF-1060
The Big -P.01-UP-20-April-26,CON-B03-RF-1010,"RFT for Walls, Col. & Cores (B03) (RF)","CON-B03-RF-1000, E-APP-B03-RF-1000, P-MDEL-1200","CON-B03-RF-1000: FS, E-APP-B03-RF-1000: FS, P-MDEL-1200: FS",CON-B03-RF-1020
The Big -P.01-UP-20-April-26,CON-B03-RF-1050,"RFT for Slabs, Beams  (B03) (RF)","CON-B03-RF-1040, E-APP-B03-RF-1010, E-APP-B03-RF-1020, P-MDEL-1200","CON-B03-RF-1040: FS, E-APP-B03-RF-1010: FS, E-APP-B03-RF-1020: FS, P-MDEL-1200: FS",CON-B03-RF-1060
The Big -P.01-UP-20-April-26,E-SUB-B04-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (RF),E-DR-1000,E-DR-1000: FS 165,"E-APP-B04-RF-1000, E-APP-B04-RF-1000, E-SUB-B04-RF-1010"
The Big -P.01-UP-20-April-26,E-SUB-B04-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (RF),"E-DR-1000, E-SUB-B04-RF-1010","E-DR-1000: FS 173, E-SUB-B04-RF-1010: SS 3","E-APP-B04-RF-1020, E-APP-B04-RF-1020"
The Big -P.01-UP-20-April-26,E-SUB-B04-RF-1010,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (RF),"E-DR-1000, E-SUB-B04-RF-1000","E-DR-1000: FS 169, E-SUB-B04-RF-1000: SS 3","E-APP-B04-RF-1010, E-APP-B04-RF-1010, E-SUB-B04-RF-1020"
The Big -P.01-UP-20-April-26,E-SUB-B03-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B03) (RF),E-DR-1000,E-DR-1000: FS 85,"E-APP-B03-RF-1000, E-APP-B03-RF-1000, E-SUB-B03-RF-1010"
The Big -P.01-UP-20-April-26,E-SUB-B03-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (RF),"E-DR-1000, E-SUB-B03-RF-1010","E-DR-1000: FS 92, E-SUB-B03-RF-1010: SS 3","E-APP-B03-RF-1020, E-APP-B03-RF-1020"
The Big -P.01-UP-20-April-26,E-SUB-B03-RF-1010,Submittal for Beams Conc. Dim.  & RFT DWGs (B03) (RF),"E-DR-1000, E-SUB-B03-RF-1000","E-DR-1000: FS 89, E-SUB-B03-RF-1000: SS 3","E-APP-B03-RF-1010, E-APP-B03-RF-1010, E-SUB-B03-RF-1020"
The Big -P.01-UP-20-April-26,E-SUB-B02-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (RF),E-DR-1000,E-DR-1000: FS 100,"E-APP-B02-RF-1000, E-APP-B02-RF-1000, E-SUB-B02-RF-1010"
The Big -P.01-UP-20-April-26,E-SUB-B02-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (RF),"E-DR-1000, E-SUB-B02-RF-1010","E-DR-1000: FS 107, E-SUB-B02-RF-1010: SS 3","E-APP-B02-RF-1020, E-APP-B02-RF-1020"
The Big -P.01-UP-20-April-26,E-SUB-B02-RF-1010,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (RF),"E-DR-1000, E-SUB-B02-RF-1000","E-DR-1000: FS 104, E-SUB-B02-RF-1000: SS 3","E-APP-B02-RF-1010, E-APP-B02-RF-1010, E-SUB-B02-RF-1020"
The Big -P.01-UP-20-April-26,E-SUB-B01-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (RF),E-DR-1000,E-DR-1000: FS 125,"E-APP-B01-RF-1000, E-APP-B01-RF-1000, E-SUB-B01-RF-1010"
The Big -P.01-UP-20-April-26,E-SUB-B01-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (RF),"E-DR-1000, E-SUB-B01-RF-1000","E-DR-1000: FS 133, E-SUB-B01-RF-1000: SS 3","E-APP-B01-RF-1010, E-APP-B01-RF-1010"
The Big -P.01-UP-20-April-26,E-SUB-B01-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (RF),E-DR-1000,E-DR-1000: FS 136,"E-APP-B01-RF-1020, E-APP-B01-RF-1020"
The Big -P.01-UP-20-April-26,E-APP-B02-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (RF),"E-SUB-B02-RF-1000, E-SUB-B02-RF-1000","E-SUB-B02-RF-1000: SS 12, E-SUB-B02-RF-1000: FF 10","CON-B02-RF-1020, CON-B02-RF-1010"
The Big -P.01-UP-20-April-26,E-APP-B02-RF-1020,Approval for Slabs Conc. Dim.  & RFT DWGs (B02) (RF),"E-SUB-B02-RF-1020, E-SUB-B02-RF-1020","E-SUB-B02-RF-1020: SS 12, E-SUB-B02-RF-1020: FF 10","CON-B02-RF-1040, CON-B02-RF-1050"
The Big -P.01-UP-20-April-26,E-APP-B02-RF-1010,Approval for Beams Conc. Dim.  & RFT DWGs (B02) (RF),"E-SUB-B02-RF-1010, E-SUB-B02-RF-1010","E-SUB-B02-RF-1010: SS 12, E-SUB-B02-RF-1010: FF 10","CON-B02-RF-1040, CON-B02-RF-1050"
The Big -P.01-UP-20-April-26,E-APP-B01-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (RF),"E-SUB-B01-RF-1000, E-SUB-B01-RF-1000","E-SUB-B01-RF-1000: SS 12, E-SUB-B01-RF-1000: FF 10","CON-B01-9TH-1010, CON-B01-9TH-1020"
The Big -P.01-UP-20-April-26,E-APP-B01-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs (B01) (RF),"E-SUB-B01-RF-1010, E-SUB-B01-RF-1010","E-SUB-B01-RF-1010: SS 12, E-SUB-B01-RF-1010: FF 10","CON-B01-9TH-1040, CON-B01-9TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B01-RF-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B01) (RF),"E-SUB-B01-RF-1020, E-SUB-B01-RF-1020","E-SUB-B01-RF-1020: SS 12, E-SUB-B01-RF-1020: FF 10","CON-B01-9TH-1040, CON-B01-9TH-1050"
The Big -P.01-UP-20-April-26,E-APP-B04-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (RF),"E-SUB-B04-RF-1000, E-SUB-B04-RF-1000","E-SUB-B04-RF-1000: SS 12, E-SUB-B04-RF-1000: FF 10","CON-B04-RF-1010, CON-B04-RF-1020"
The Big -P.01-UP-20-April-26,E-APP-B04-RF-1020,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (RF),"E-SUB-B04-RF-1020, E-SUB-B04-RF-1020","E-SUB-B04-RF-1020: SS 12, E-SUB-B04-RF-1020: FF 10","CON-B04-RF-1040, CON-B04-RF-1050"
